date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:28:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Sep%202024%2018:28:36%20GMT	https://bookland.dexignzone.com/xhtml/blog-details-2.html	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/blog-details-2.html	(from https://bookland.dexignzone.com/xhtml/blog-list-sidebar.html)
21:28:38	90239/90239	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:14:27%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/default/blog1.jpg	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/images/blog/default/blog1.jpg	(from https://bookland.dexignzone.com/xhtml/blog-detail.html)
21:28:38	9428/9428	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Aug%202022%2011:25:53%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.ttf?d31f633e1960abee15f2e97679cd1626	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.ttf	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
21:28:38	47231/47231	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2010:12:08%20GMT	https://bookland.dexignzone.com/xhtml/images/blog/blog.jpg	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/images/blog/blog.jpg	(from https://bookland.dexignzone.com/xhtml/blog-detail.html)
21:28:39	5708/5708	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20Aug%202022%2011:25:56%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.woff?d31f633e1960abee15f2e97679cd1626	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.woff	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
21:28:39	4748/4748	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20Aug%202022%2011:25:55%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.woff2?d31f633e1960abee15f2e97679cd1626	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.woff2	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
21:28:39	9596/9596	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2002%20Aug%202022%2011:25:47%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.eot?d31f633e1960abee15f2e97679cd1626	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.eot	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
21:28:39	78736/78736	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Aug%202022%2011:25:54%20GMT	https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.svg?d31f633e1960abee15f2e97679cd1626	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticonf44b.svg	(from https://bookland.dexignzone.com/xhtml/icons/flaticon/font/flaticon.css)
21:28:40	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2002%20Aug%202022%2011:29:16%20GMT	https://bookland.dexignzone.com/xhtml/icons/themify/fonts/themify.eot?-fvbane	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/themify/fonts/themify9f24.eot	(from https://bookland.dexignzone.com/xhtml/icons/themify/themify-icons.css)
21:28:40	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2002%20Aug%202022%2011:29:16%20GMT	https://bookland.dexignzone.com/xhtml/icons/themify/fonts/themify.eot?	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/themify/fonts/themifyd41d.eot	(from https://bookland.dexignzone.com/xhtml/icons/themify/themify-icons.css)
21:28:40	56108/56108	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20Aug%202022%2011:29:20%20GMT	https://bookland.dexignzone.com/xhtml/icons/themify/fonts/themify.woff?-fvbane	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/themify/fonts/themify9f24.woff	(from https://bookland.dexignzone.com/xhtml/icons/themify/themify-icons.css)
21:28:41	78584/78584	---M--	200	added ('OK')	font/ttf	date:Tue,%2002%20Aug%202022%2011:29:19%20GMT	https://bookland.dexignzone.com/xhtml/icons/themify/fonts/themify.ttf?-fvbane	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/themify/fonts/themify9f24.ttf	(from https://bookland.dexignzone.com/xhtml/icons/themify/themify-icons.css)
21:28:41	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Aug%202022%2011:29:17%20GMT	https://bookland.dexignzone.com/xhtml/icons/themify/fonts/themify.svg?-fvbane	C:/Users/Orange/Desktop/last/bookland.dexignzone.com/xhtml/icons/themify/fonts/themify9f24.svg	(from https://bookland.dexignzone.com/xhtml/icons/themify/themify-icons.css)
